Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,HINDUNILVR,97948,OPTSTK,CE,2120,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2120 CE,HINDUNILVR31JUL25C2120,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97949,OPTSTK,PE,2120,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2120 PE,HINDUNILVR31JUL25P2120,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97950,OPTSTK,CE,2160,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2160 CE,HINDUNILVR31JUL25C2160,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97951,OPTSTK,PE,2160,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2160 PE,HINDUNILVR31JUL25P2160,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97952,OPTSTK,CE,2200,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2200 CE,HINDUNILVR31JUL25C2200,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97953,OPTSTK,PE,2200,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2200 PE,HINDUNILVR31JUL25P2200,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97954,OPTSTK,CE,2240,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2240 CE,HINDUNILVR31JUL25C2240,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97955,OPTSTK,PE,2240,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2240 PE,HINDUNILVR31JUL25P2240,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97956,OPTSTK,CE,2280,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2280 CE,HINDUNILVR31JUL25C2280,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97957,OPTSTK,PE,2280,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2280 PE,HINDUNILVR31JUL25P2280,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97958,OPTSTK,CE,2320,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2320 CE,HINDUNILVR31JUL25C2320,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97959,OPTSTK,PE,2320,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2320 PE,HINDUNILVR31JUL25P2320,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97960,OPTSTK,CE,2360,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2360 CE,HINDUNILVR31JUL25C2360,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97961,OPTSTK,PE,2360,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2360 PE,HINDUNILVR31JUL25P2360,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97962,OPTSTK,CE,2400,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2400 CE,HINDUNILVR31JUL25C2400,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97963,OPTSTK,PE,2400,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2400 PE,HINDUNILVR31JUL25P2400,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97964,OPTSTK,CE,2440,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2440 CE,HINDUNILVR31JUL25C2440,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97965,OPTSTK,PE,2440,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2440 PE,HINDUNILVR31JUL25P2440,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97966,OPTSTK,CE,2480,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2480 CE,HINDUNILVR31JUL25C2480,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97967,OPTSTK,PE,2480,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2480 PE,HINDUNILVR31JUL25P2480,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97968,OPTSTK,CE,2520,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2520 CE,HINDUNILVR31JUL25C2520,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97969,OPTSTK,PE,2520,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2520 PE,HINDUNILVR31JUL25P2520,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97970,OPTSTK,CE,2560,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2560 CE,HINDUNILVR31JUL25C2560,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97971,OPTSTK,PE,2560,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2560 PE,HINDUNILVR31JUL25P2560,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97972,OPTSTK,CE,2600,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2600 CE,HINDUNILVR31JUL25C2600,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97973,OPTSTK,PE,2600,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2600 PE,HINDUNILVR31JUL25P2600,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97974,OPTSTK,CE,2640,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2640 CE,HINDUNILVR31JUL25C2640,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97975,OPTSTK,PE,2640,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2640 PE,HINDUNILVR31JUL25P2640,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97976,OPTSTK,CE,2680,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2680 CE,HINDUNILVR31JUL25C2680,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97977,OPTSTK,PE,2680,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2680 PE,HINDUNILVR31JUL25P2680,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97978,OPTSTK,CE,2720,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2720 CE,HINDUNILVR31JUL25C2720,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97979,OPTSTK,PE,2720,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2720 PE,HINDUNILVR31JUL25P2720,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97980,OPTSTK,CE,2760,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2760 CE,HINDUNILVR31JUL25C2760,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97981,OPTSTK,PE,2760,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2760 PE,HINDUNILVR31JUL25P2760,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97982,OPTSTK,CE,2800,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2800 CE,HINDUNILVR31JUL25C2800,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97983,OPTSTK,PE,2800,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2800 PE,HINDUNILVR31JUL25P2800,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97984,OPTSTK,CE,2840,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2840 CE,HINDUNILVR31JUL25C2840,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97985,OPTSTK,PE,2840,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2840 PE,HINDUNILVR31JUL25P2840,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97986,OPTSTK,CE,2880,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2880 CE,HINDUNILVR31JUL25C2880,2025-07-31,300,0.05
NFO,nse_fo,HINDUNILVR,97987,OPTSTK,PE,2880,HINDUSTAN UNILEVER LTD.,HINDUNILVR JUL 2880 PE,HINDUNILVR31JUL25P2880,2025-07-31,300,0.05
NFO,nse_fo,HAVELLS,98016,OPTSTK,PE,1340,HAVELLS INDIA LIMITED,HAVELLS JUL 1340 PE,HAVELLS31JUL25P1340,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98017,OPTSTK,CE,1380,HAVELLS INDIA LIMITED,HAVELLS JUL 1380 CE,HAVELLS31JUL25C1380,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98019,OPTSTK,PE,1380,HAVELLS INDIA LIMITED,HAVELLS JUL 1380 PE,HAVELLS31JUL25P1380,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98020,OPTSTK,CE,1420,HAVELLS INDIA LIMITED,HAVELLS JUL 1420 CE,HAVELLS31JUL25C1420,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98022,OPTSTK,PE,1420,HAVELLS INDIA LIMITED,HAVELLS JUL 1420 PE,HAVELLS31JUL25P1420,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98023,OPTSTK,CE,1460,HAVELLS INDIA LIMITED,HAVELLS JUL 1460 CE,HAVELLS31JUL25C1460,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98024,OPTSTK,PE,1460,HAVELLS INDIA LIMITED,HAVELLS JUL 1460 PE,HAVELLS31JUL25P1460,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98025,OPTSTK,CE,1500,HAVELLS INDIA LIMITED,HAVELLS JUL 1500 CE,HAVELLS31JUL25C1500,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98031,OPTSTK,PE,1500,HAVELLS INDIA LIMITED,HAVELLS JUL 1500 PE,HAVELLS31JUL25P1500,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98032,OPTSTK,CE,1540,HAVELLS INDIA LIMITED,HAVELLS JUL 1540 CE,HAVELLS31JUL25C1540,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98043,OPTSTK,PE,1540,HAVELLS INDIA LIMITED,HAVELLS JUL 1540 PE,HAVELLS31JUL25P1540,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98044,OPTSTK,CE,1580,HAVELLS INDIA LIMITED,HAVELLS JUL 1580 CE,HAVELLS31JUL25C1580,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98045,OPTSTK,PE,1580,HAVELLS INDIA LIMITED,HAVELLS JUL 1580 PE,HAVELLS31JUL25P1580,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98048,OPTSTK,CE,1620,HAVELLS INDIA LIMITED,HAVELLS JUL 1620 CE,HAVELLS31JUL25C1620,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98049,OPTSTK,PE,1620,HAVELLS INDIA LIMITED,HAVELLS JUL 1620 PE,HAVELLS31JUL25P1620,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98052,OPTSTK,CE,1660,HAVELLS INDIA LIMITED,HAVELLS JUL 1660 CE,HAVELLS31JUL25C1660,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98055,OPTSTK,PE,1660,HAVELLS INDIA LIMITED,HAVELLS JUL 1660 PE,HAVELLS31JUL25P1660,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98056,OPTSTK,CE,1700,HAVELLS INDIA LIMITED,HAVELLS JUL 1700 CE,HAVELLS31JUL25C1700,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98057,OPTSTK,PE,1700,HAVELLS INDIA LIMITED,HAVELLS JUL 1700 PE,HAVELLS31JUL25P1700,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98058,OPTSTK,CE,1740,HAVELLS INDIA LIMITED,HAVELLS JUL 1740 CE,HAVELLS31JUL25C1740,2025-07-31,500,0.05
NFO,nse_fo,HAVELLS,98059,OPTSTK,PE,1740,HAVELLS INDIA LIMITED,HAVELLS JUL 1740 PE,HAVELLS31JUL25P1740,2025-07-31,500,0.05
NFO,nse_fo,HINDZINC,98116,OPTSTK,CE,340,HINDUSTAN ZINC LIMITED,HINDZINC JUL 340 CE,HINDZINC31JUL25C340,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98117,OPTSTK,PE,340,HINDUSTAN ZINC LIMITED,HINDZINC JUL 340 PE,HINDZINC31JUL25P340,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98120,OPTSTK,CE,360,HINDUSTAN ZINC LIMITED,HINDZINC JUL 360 CE,HINDZINC31JUL25C360,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98121,OPTSTK,PE,360,HINDUSTAN ZINC LIMITED,HINDZINC JUL 360 PE,HINDZINC31JUL25P360,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98122,OPTSTK,CE,380,HINDUSTAN ZINC LIMITED,HINDZINC JUL 380 CE,HINDZINC31JUL25C380,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98123,OPTSTK,PE,380,HINDUSTAN ZINC LIMITED,HINDZINC JUL 380 PE,HINDZINC31JUL25P380,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98124,OPTSTK,CE,400,HINDUSTAN ZINC LIMITED,HINDZINC JUL 400 CE,HINDZINC31JUL25C400,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98125,OPTSTK,PE,400,HINDUSTAN ZINC LIMITED,HINDZINC JUL 400 PE,HINDZINC31JUL25P400,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98126,OPTSTK,CE,420,HINDUSTAN ZINC LIMITED,HINDZINC JUL 420 CE,HINDZINC31JUL25C420,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98127,OPTSTK,PE,420,HINDUSTAN ZINC LIMITED,HINDZINC JUL 420 PE,HINDZINC31JUL25P420,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98128,OPTSTK,CE,440,HINDUSTAN ZINC LIMITED,HINDZINC JUL 440 CE,HINDZINC31JUL25C440,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98129,OPTSTK,PE,440,HINDUSTAN ZINC LIMITED,HINDZINC JUL 440 PE,HINDZINC31JUL25P440,2025-07-31,1225,0.05
NFO,nse_fo,INDIANB,98145,OPTSTK,CE,570,INDIAN BANK,INDIANB AUG 570 CE,INDIANB28AUG25C570,2025-08-28,1000,0.05
NFO,nse_fo,INDIANB,98146,OPTSTK,PE,570,INDIAN BANK,INDIANB AUG 570 PE,INDIANB28AUG25P570,2025-08-28,1000,0.05
NFO,nse_fo,INDIANB,98147,OPTSTK,CE,590,INDIAN BANK,INDIANB AUG 590 CE,INDIANB28AUG25C590,2025-08-28,1000,0.05
NFO,nse_fo,INDIANB,98148,OPTSTK,PE,590,INDIAN BANK,INDIANB AUG 590 PE,INDIANB28AUG25P590,2025-08-28,1000,0.05
NFO,nse_fo,INDIANB,98149,OPTSTK,CE,610,INDIAN BANK,INDIANB AUG 610 CE,INDIANB28AUG25C610,2025-08-28,1000,0.05
NFO,nse_fo,INDIANB,98150,OPTSTK,PE,610,INDIAN BANK,INDIANB AUG 610 PE,INDIANB28AUG25P610,2025-08-28,1000,0.05
NFO,nse_fo,INDIANB,98151,OPTSTK,CE,630,INDIAN BANK,INDIANB AUG 630 CE,INDIANB28AUG25C630,2025-08-28,1000,0.05
NFO,nse_fo,INDIANB,98152,OPTSTK,PE,630,INDIAN BANK,INDIANB AUG 630 PE,INDIANB28AUG25P630,2025-08-28,1000,0.05
NFO,nse_fo,INDIANB,98153,OPTSTK,CE,650,INDIAN BANK,INDIANB AUG 650 CE,INDIANB28AUG25C650,2025-08-28,1000,0.05
NFO,nse_fo,INDIANB,98154,OPTSTK,PE,650,INDIAN BANK,INDIANB AUG 650 PE,INDIANB28AUG25P650,2025-08-28,1000,0.05
NFO,nse_fo,INDIANB,98155,OPTSTK,CE,670,INDIAN BANK,INDIANB AUG 670 CE,INDIANB28AUG25C670,2025-08-28,1000,0.05
NFO,nse_fo,INDIANB,98156,OPTSTK,PE,670,INDIAN BANK,INDIANB AUG 670 PE,INDIANB28AUG25P670,2025-08-28,1000,0.05
NFO,nse_fo,INDIANB,98157,OPTSTK,CE,690,INDIAN BANK,INDIANB AUG 690 CE,INDIANB28AUG25C690,2025-08-28,1000,0.05
NFO,nse_fo,INDIANB,98158,OPTSTK,PE,690,INDIAN BANK,INDIANB AUG 690 PE,INDIANB28AUG25P690,2025-08-28,1000,0.05
NFO,nse_fo,INDIANB,98159,OPTSTK,CE,710,INDIAN BANK,INDIANB AUG 710 CE,INDIANB28AUG25C710,2025-08-28,1000,0.05
NFO,nse_fo,INDIANB,98160,OPTSTK,PE,710,INDIAN BANK,INDIANB AUG 710 PE,INDIANB28AUG25P710,2025-08-28,1000,0.05
NFO,nse_fo,HINDZINC,98164,OPTSTK,CE,460,HINDUSTAN ZINC LIMITED,HINDZINC JUL 460 CE,HINDZINC31JUL25C460,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98165,OPTSTK,PE,460,HINDUSTAN ZINC LIMITED,HINDZINC JUL 460 PE,HINDZINC31JUL25P460,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98166,OPTSTK,CE,480,HINDUSTAN ZINC LIMITED,HINDZINC JUL 480 CE,HINDZINC31JUL25C480,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98167,OPTSTK,PE,480,HINDUSTAN ZINC LIMITED,HINDZINC JUL 480 PE,HINDZINC31JUL25P480,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98168,OPTSTK,CE,500,HINDUSTAN ZINC LIMITED,HINDZINC JUL 500 CE,HINDZINC31JUL25C500,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98169,OPTSTK,PE,500,HINDUSTAN ZINC LIMITED,HINDZINC JUL 500 PE,HINDZINC31JUL25P500,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98170,OPTSTK,CE,520,HINDUSTAN ZINC LIMITED,HINDZINC JUL 520 CE,HINDZINC31JUL25C520,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98171,OPTSTK,PE,520,HINDUSTAN ZINC LIMITED,HINDZINC JUL 520 PE,HINDZINC31JUL25P520,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98172,OPTSTK,CE,540,HINDUSTAN ZINC LIMITED,HINDZINC JUL 540 CE,HINDZINC31JUL25C540,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98191,OPTSTK,PE,540,HINDUSTAN ZINC LIMITED,HINDZINC JUL 540 PE,HINDZINC31JUL25P540,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98192,OPTSTK,CE,560,HINDUSTAN ZINC LIMITED,HINDZINC JUL 560 CE,HINDZINC31JUL25C560,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98194,OPTSTK,CE,580,HINDUSTAN ZINC LIMITED,HINDZINC JUL 580 CE,HINDZINC31JUL25C580,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98195,OPTSTK,PE,580,HINDUSTAN ZINC LIMITED,HINDZINC JUL 580 PE,HINDZINC31JUL25P580,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98196,OPTSTK,CE,600,HINDUSTAN ZINC LIMITED,HINDZINC JUL 600 CE,HINDZINC31JUL25C600,2025-07-31,1225,0.05
NFO,nse_fo,HINDZINC,98197,OPTSTK,PE,600,HINDUSTAN ZINC LIMITED,HINDZINC JUL 600 PE,HINDZINC31JUL25P600,2025-07-31,1225,0.05
NFO,nse_fo,HAVELLS,98231,OPTSTK,CE,1280,HAVELLS INDIA LIMITED,HAVELLS AUG 1280 CE,HAVELLS28AUG25C1280,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98234,OPTSTK,PE,1280,HAVELLS INDIA LIMITED,HAVELLS AUG 1280 PE,HAVELLS28AUG25P1280,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98235,OPTSTK,CE,1320,HAVELLS INDIA LIMITED,HAVELLS AUG 1320 CE,HAVELLS28AUG25C1320,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98236,OPTSTK,PE,1320,HAVELLS INDIA LIMITED,HAVELLS AUG 1320 PE,HAVELLS28AUG25P1320,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98237,OPTSTK,CE,1360,HAVELLS INDIA LIMITED,HAVELLS AUG 1360 CE,HAVELLS28AUG25C1360,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98238,OPTSTK,PE,1360,HAVELLS INDIA LIMITED,HAVELLS AUG 1360 PE,HAVELLS28AUG25P1360,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98239,OPTSTK,CE,1400,HAVELLS INDIA LIMITED,HAVELLS AUG 1400 CE,HAVELLS28AUG25C1400,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98240,OPTSTK,PE,1400,HAVELLS INDIA LIMITED,HAVELLS AUG 1400 PE,HAVELLS28AUG25P1400,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98241,OPTSTK,CE,1440,HAVELLS INDIA LIMITED,HAVELLS AUG 1440 CE,HAVELLS28AUG25C1440,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98242,OPTSTK,PE,1440,HAVELLS INDIA LIMITED,HAVELLS AUG 1440 PE,HAVELLS28AUG25P1440,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98243,OPTSTK,CE,1480,HAVELLS INDIA LIMITED,HAVELLS AUG 1480 CE,HAVELLS28AUG25C1480,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98244,OPTSTK,PE,1480,HAVELLS INDIA LIMITED,HAVELLS AUG 1480 PE,HAVELLS28AUG25P1480,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98245,OPTSTK,CE,1520,HAVELLS INDIA LIMITED,HAVELLS AUG 1520 CE,HAVELLS28AUG25C1520,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98246,OPTSTK,PE,1520,HAVELLS INDIA LIMITED,HAVELLS AUG 1520 PE,HAVELLS28AUG25P1520,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98247,OPTSTK,CE,1560,HAVELLS INDIA LIMITED,HAVELLS AUG 1560 CE,HAVELLS28AUG25C1560,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98248,OPTSTK,PE,1560,HAVELLS INDIA LIMITED,HAVELLS AUG 1560 PE,HAVELLS28AUG25P1560,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98249,OPTSTK,CE,1600,HAVELLS INDIA LIMITED,HAVELLS AUG 1600 CE,HAVELLS28AUG25C1600,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98250,OPTSTK,PE,1600,HAVELLS INDIA LIMITED,HAVELLS AUG 1600 PE,HAVELLS28AUG25P1600,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98251,OPTSTK,CE,1640,HAVELLS INDIA LIMITED,HAVELLS AUG 1640 CE,HAVELLS28AUG25C1640,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98252,OPTSTK,PE,1640,HAVELLS INDIA LIMITED,HAVELLS AUG 1640 PE,HAVELLS28AUG25P1640,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98263,OPTSTK,CE,1680,HAVELLS INDIA LIMITED,HAVELLS AUG 1680 CE,HAVELLS28AUG25C1680,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98264,OPTSTK,PE,1680,HAVELLS INDIA LIMITED,HAVELLS AUG 1680 PE,HAVELLS28AUG25P1680,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98271,OPTSTK,CE,1720,HAVELLS INDIA LIMITED,HAVELLS AUG 1720 CE,HAVELLS28AUG25C1720,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98272,OPTSTK,PE,1720,HAVELLS INDIA LIMITED,HAVELLS AUG 1720 PE,HAVELLS28AUG25P1720,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98281,OPTSTK,CE,1760,HAVELLS INDIA LIMITED,HAVELLS AUG 1760 CE,HAVELLS28AUG25C1760,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98282,OPTSTK,PE,1760,HAVELLS INDIA LIMITED,HAVELLS AUG 1760 PE,HAVELLS28AUG25P1760,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98283,OPTSTK,CE,1800,HAVELLS INDIA LIMITED,HAVELLS AUG 1800 CE,HAVELLS28AUG25C1800,2025-08-28,500,0.05
NFO,nse_fo,HAVELLS,98284,OPTSTK,PE,1800,HAVELLS INDIA LIMITED,HAVELLS AUG 1800 PE,HAVELLS28AUG25P1800,2025-08-28,500,0.05
NFO,nse_fo,HUDCO,98294,OPTSTK,CE,190,HSG & URBAN DEV CORPN LTD,HUDCO JUL 190 CE,HUDCO31JUL25C190,2025-07-31,2775,0.05
NFO,nse_fo,HCLTECH,98355,OPTSTK,CE,1460,HCL TECHNOLOGIES LTD,HCLTECH JUL 1460 CE,HCLTECH31JUL25C1460,2025-07-31,350,0.05
NFO,nse_fo,HUDCO,98356,OPTSTK,PE,190,HSG & URBAN DEV CORPN LTD,HUDCO JUL 190 PE,HUDCO31JUL25P190,2025-07-31,2775,0.05
NFO,nse_fo,HUDCO,98357,OPTSTK,CE,200,HSG & URBAN DEV CORPN LTD,HUDCO JUL 200 CE,HUDCO31JUL25C200,2025-07-31,2775,0.05
NFO,nse_fo,HUDCO,98364,OPTSTK,PE,200,HSG & URBAN DEV CORPN LTD,HUDCO JUL 200 PE,HUDCO31JUL25P200,2025-07-31,2775,0.05
NFO,nse_fo,HUDCO,98365,OPTSTK,CE,210,HSG & URBAN DEV CORPN LTD,HUDCO JUL 210 CE,HUDCO31JUL25C210,2025-07-31,2775,0.05
NFO,nse_fo,HUDCO,98366,OPTSTK,PE,210,HSG & URBAN DEV CORPN LTD,HUDCO JUL 210 PE,HUDCO31JUL25P210,2025-07-31,2775,0.05
NFO,nse_fo,HUDCO,98367,OPTSTK,CE,220,HSG & URBAN DEV CORPN LTD,HUDCO JUL 220 CE,HUDCO31JUL25C220,2025-07-31,2775,0.05
NFO,nse_fo,HUDCO,98368,OPTSTK,PE,220,HSG & URBAN DEV CORPN LTD,HUDCO JUL 220 PE,HUDCO31JUL25P220,2025-07-31,2775,0.05
NFO,nse_fo,HUDCO,98369,OPTSTK,CE,230,HSG & URBAN DEV CORPN LTD,HUDCO JUL 230 CE,HUDCO31JUL25C230,2025-07-31,2775,0.05
NFO,nse_fo,HUDCO,98370,OPTSTK,PE,230,HSG & URBAN DEV CORPN LTD,HUDCO JUL 230 PE,HUDCO31JUL25P230,2025-07-31,2775,0.05
NFO,nse_fo,HUDCO,98371,OPTSTK,CE,240,HSG & URBAN DEV CORPN LTD,HUDCO JUL 240 CE,HUDCO31JUL25C240,2025-07-31,2775,0.05
NFO,nse_fo,HUDCO,98372,OPTSTK,PE,240,HSG & URBAN DEV CORPN LTD,HUDCO JUL 240 PE,HUDCO31JUL25P240,2025-07-31,2775,0.05
NFO,nse_fo,HUDCO,98373,OPTSTK,CE,250,HSG & URBAN DEV CORPN LTD,HUDCO JUL 250 CE,HUDCO31JUL25C250,2025-07-31,2775,0.05
NFO,nse_fo,HUDCO,98374,OPTSTK,PE,250,HSG & URBAN DEV CORPN LTD,HUDCO JUL 250 PE,HUDCO31JUL25P250,2025-07-31,2775,0.05
NFO,nse_fo,HUDCO,98375,OPTSTK,CE,260,HSG & URBAN DEV CORPN LTD,HUDCO JUL 260 CE,HUDCO31JUL25C260,2025-07-31,2775,0.05
